"S.No","Product ID","Product / Dish Name","Outlet / Type","Category Name","Category Slug","Price (₹)","MRP (₹)","Discount (%)","Unit","Stock","Storefront Status","Menu Tags","Restaurant ID","Category ID"
"77","cmqhypc4i000104juf55gz7m2","Virgin Mojito","A.S. Restaurant (as-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","300 ml","999","ACTIVE (VISIBLE)","mocktails, mocktail, coolers, cooler, mojito, veg, restaurant, as-restaurant, as, pure-veg","cms2p1lap0000n0id8alldboy","cmt59fuss0000tgidoc35458x"
"78","cmqhz2aa5000404jufuw5zn2t","Watermelon Mojito","A.S. Restaurant (as-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","300 ml","999","ACTIVE (VISIBLE)","mocktails, mocktail, coolers, cooler, mojito, veg, restaurant, as-restaurant, as, pure-veg","cms2p1lap0000n0id8alldboy","cmt59fuss0000tgidoc35458x"
"79","cmqighzcw000104l85q9krcrq","White Sauce Pasta","A.S. Restaurant (as-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","125","125","0","","99999","ACTIVE (VISIBLE)","italian-pasta, italian-pastas, italian pasta's, pasta, veg, restaurant, as-restaurant, as, pure-veg","cms2p1lap0000n0id8alldboy","cmt59fuss0000tgidoc35458x"
"80","cmrmyymkv000304jptvgw7yjq","Afghani Paneer Tikka","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","269","269","0","","999","ACTIVE (VISIBLE)","restaurant, tandoori-nawab-nawab, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"81","cmrlvq7th000204jr4pmfpbbd","Aloo Paratha (2 Pc)","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"82","cmrlvtp5x000104l7wz43zkxl","Aloo Paratha with Curd","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","139","139","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"83","cmrlwb6au000004l77w8i6gzs","Bread Omlette ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"84","cmrm16cex000104jzrdd5ak3o","Butter Naan","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","40","40","0","1 Naan","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"85","cmrss4lo7000304jxv5rckk78","Butter scotch Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","shake, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"86","cmrt07a4f000104jpynr4oqs9","Capsicum Tomato Onion Pizza ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","restaurant, pizza, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"87","cmrt3tslm000504jp5to4241z","Cheese Burger","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","79","79","5","","999","ACTIVE (VISIBLE)","burger, restaurant, burgers, veg-burger, veg, wedson-restaurant, wedson, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"88","cmrswq0qj000004lbowxwc4lg","Cheese Chigar Roll","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","restaurant, starter, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"89","cmrm186ze000004l7yr23turt","Chilli Garlic Naan","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","69","69","0","1 Naan","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"90","cmrsrjxhp000204ktwuv4eqxx","Choclate Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","113","119","5","","999","ACTIVE (VISIBLE)","desserts, shake, shakes, ice-cream, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"91","cmrluzvl1000104l6e65kbwvs","Chola Kulcha ( 2 Pc)","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"92","cmrluylaw000004l6vf9rhjgc","Chole Bhature (2Pc)","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","129","129","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"93","cmrsxo4uk000404l9roou2ogp","Corn Cheese Ball","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","5","","999","ACTIVE (VISIBLE)","restaurant, starter, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"94","cmrt08rum000204jpj1zgzdu6","Corn Cheese Pizza","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","pizza, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"95","cmru4tsz7000c04jovcpga6h3","Dahi ke Kebab","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","restaurant, special-starters, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"96","cmrmgwve5000104lexwyi9zib","Dal Fry","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","139","139","0","","998","ACTIVE (VISIBLE)","restaurant, dal, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"97","cmrmh8a1c000004l182ri9eo8","Dal Jeera Se","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","ACTIVE (VISIBLE)","dal, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"98","cmrmgyxvq000204jspcd2gq1i","Dal Makhani","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","219","219","0","","999","ACTIVE (VISIBLE)","restaurant, dal, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"99","cmrmgxs81000104jssg6x3tdb","Dal tadka","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","169","169","0","","999","ACTIVE (VISIBLE)","restaurant, dal, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"100","cmrt3sf7u000204jpvz39vqv7","Double Tikki Burger ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","89","89","4","","999","ACTIVE (VISIBLE)","burger, restaurant, burgers, veg-burger, veg, wedson-restaurant, wedson, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"101","cmrm178zr000204jzhwyifbf4","Garlic Naan","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","59","59","0","1 Naan","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"102","cmrz8g1uk000g04l7jjp3mmy6","Hakka Noodles","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","159","159","6","","999","ACTIVE (VISIBLE)","restaurant, special-starters, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"103","cmrlmq9ia000904l58smri8vt","Handi Paneer","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","299","299","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"104","cmru4yl1q000304i8zehivp8a","Hariyali Paneer Tikka","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","219","219","5","","999","ACTIVE (VISIBLE)","special-starters, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"105","cmrmfmc32000205jso77x37o0","Hydrabadi Handi Biryani ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"106","cmrmf3dma000104joh21t7a2b","Jeera Rice","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","129","129","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"107","cmrlmvzcb000004l56sy2t36p","Kadhai Mushroom ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"108","cmrlmx4xa000104l5s7bvtwfg","Kadhai Paneer","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","998","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"109","cmrm1cpup000604l7kljgum7w","Lachha Paratha ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","39","39","0","1 Paratha","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"110","cmrlmuw8i000104l74y76d28i","Matar Mushroom ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"111","cmrlmr8xn000a04l50b7umfb1","Matar Paneer","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"112","cmrmf5oj6000204jockdd0qni","Matar Pulav","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","139","139","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"113","cmrm199qj000104l79guia4eq","Missi Roti","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","39","39","0","1 Roti","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"114","cmrlmszdd000c04l5jxtecg3t","Mushroom do pyaaza ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"115","cmrmz9eeb000004kzx2kogy0b","Mushroom Malai Tikka","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","restaurant, tandoori-nawab-nawab, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"116","cmrlmu2gh000004l7fysthp1q","Mushroom Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"117","cmrmz20np000404jp6irdfppn","Mushroom Tikka Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","restaurant, tandoori-nawab-nawab, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"118","cmrsrzdeq000304kte45vq50j","Oreo Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","shake, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"119","cmrlmp3cg000404l5eqemt275","Paneer Bhurji","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"120","cmrt3vbmg000704jpx4tcnvd5","Paneer Burger","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","109","109","4","","999","ACTIVE (VISIBLE)","burger, restaurant, burgers, veg-burger, veg, wedson-restaurant, wedson, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"121","cmrl24qmo000004jr7ev2408f","Paneer Butter Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"122","cmrl2gmxh000004jst4bq85c1","Paneer do pyaaza","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","289","289","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"123","cmrl2dfi2000104jyehvgdun1","Paneer Lababdaar","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","289","289","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"124","cmrmyaa1w000104ldi88g5p3c","Paneer Malai Tikka ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","269","269","0","","999","ACTIVE (VISIBLE)","restaurant, tandoori-nawab-nawab, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"125","cmrlvvna6000304l01gaoau7n","Paneer Paratha (2 Pc)","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"126","cmrmxv377000104l4cl826asl","Paneer Tikka ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","restaurant, tandoori-nawab-nawab, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"127","cmrmflcmm000105jsautpv6kc","Paneer Tikka Biryani","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","269","269","0","","998","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"128","cmrl1v5co000004il4r5m2ezn","Paneer Tikka Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","289","289","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"129","cmrt0h30j000004jr0k0642zs","Paneer Tikka Pizza ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","249","249","5","","999","ACTIVE (VISIBLE)","pizza, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"130","cmrt0xqc2000d04jp0g6h4e69","Pavbhaji ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","7","","999","ACTIVE (VISIBLE)","pizza, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"131","cmrswtpsz000004l7yn9z2oq0","Peanut Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","129","129","4","","999","ACTIVE (VISIBLE)","starter, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"132","cmrsryjif000204ktygqffk9g","Pineapple Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","shake, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"133","cmrt5y0bg000604jp9i8240ay","Pink Pasta ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","4","","999","ACTIVE (VISIBLE)","pasta, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"134","cmrm15fvf000004jzdgouciuz","Plain Naan","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","35","35","0","1 Naan","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"135","cmrlvy1pv000204kz9f6xxprs","Poha","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","998","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"136","cmrlvwuzi000304l7h82uwdvt","Poori Bhaji (4 Pcs)","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","0","","999","HIDDEN (OFF)","restaurant, breakfast, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"137","cmru4s4eg000904jou5euhpg2","Punjabi Paneer Tikka","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","259","259","5","","999","ACTIVE (VISIBLE)","restaurant, special-starters, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"138","cmrt5udjm000204jpzo1is7y7","Red Pasta","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","5","","999","ACTIVE (VISIBLE)","restaurant, pasta, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"139","cmrlmo5cc000104l5g7w5dy8w","Shahi Paneer","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","225","225","0","","998","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"140","cmrlms62y000b04l5savd1f78","Soya Chaap Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","289","289","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"141","cmru4v0uw000004jm2d2t9t6h","Soya malai chaap","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","219","219","5","","999","ACTIVE (VISIBLE)","special-starters, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"142","cmru4wy6w000004i8ld5xg142","Soya Masala Chaap","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","4","","999","ACTIVE (VISIBLE)","special-starters, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"143","cmrmf1y7l000004jooq294z9e","Steamed Rice","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"144","cmrsrj1tm000104ktm7atwbgm","Strawberry Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","113","119","5","","999","ACTIVE (VISIBLE)","shake, desserts, ice-cream, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"145","cmrm1ariv000204l76ngsam10","Stuffed Aloo Kulcha ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","59","59","0","1 Kulcha","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"146","cmrm1bipx000504l7jzzj8ssh","Stuffed Paneer Kulcha","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","79","79","0","1 Kulcha","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"147","cmru58umu000504jxuxfb0gji","Tandoori Plater ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","299","299","5","","999","ACTIVE (VISIBLE)","special-starters, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"148","cmrm13y8x000004kzj8994frg","Tandoori Roti Butter","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","20","20","0","1 Roti","999","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"149","cmrm12nnp000i04jzdpefptef","Tandoori Roti Plain","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","15","15","0","1 Roti","997","ACTIVE (VISIBLE)","restaurant, roti-naan-kulcha, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"150","cmrlmya70000804joqnuorx4w","Turban Paneer Masala ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","319","319","0","","999","ACTIVE (VISIBLE)","restaurant, main-course, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"151","cmrss5aar000404jx8x5l8p0y","Vanilla Shake","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","desserts, shake, shakes, restaurant, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"152","cmrmfkc3w000005jsz6sq8xuw","Veg biryani","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","229","229","0","","999","ACTIVE (VISIBLE)","restaurant, basmati-rice-/-biryani, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"153","cmrt3qx89000104jp3ukhahpj","Veg Burger ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","69","69","6","","998","ACTIVE (VISIBLE)","restaurant, burger, burgers, veg-burger, veg, wedson-restaurant, wedson, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"154","cmrsuw5kk000104l14nl01rim","Veg Cream of Mushroom ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","119","119","5","","999","ACTIVE (VISIBLE)","restaurant, soup, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
"155","cmrt0taao000404jrmvvshf05","Veg Grilled Sandwich ","Wedson Restaurant (wedson-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","149","149","7","","999","ACTIVE (VISIBLE)","restaurant, pizza, wedson-restaurant, wedson, veg, pure-veg","cms2p1lyx0001n0idod904lfu","cmt59fuss0000tgidoc35458x"
